lat,lon,prec_idf_hist,ng_idf_hist
64.22838,-144.88283,39.59,76.76
65.38499,-147.1732,54.49,58.49
64.03572,-147.23177,38.41,81.03
63.0264,-145.18753,45.35,75.69
63.36603,-147.69194,43.99,65.72
64.86224,-146.10659,50.4,69.81
62.77942,-147.73412,50.62,70.24
64.43882,-147.89695,55.07,87.62
65.22958,-145.70516,41.12,91.16
62.96174,-148.63803,39.86,82.59
62.81455,-146.82605,46.0,78.42
63.09599,-148.78702,53.07,57.95
63.85189,-144.81025,42.5,65.92
64.51035,-147.78857,45.91,92.7
64.1257,-146.1165,50.09,77.07
64.12763,-147.86259,40.82,77.82
62.82426,-145.3255,50.79,71.38
64.65373,-148.05261,56.57,88.05
64.39338,-145.95556,47.97,76.86
65.03083,-144.94144,41.3,64.65
63.10026,-147.95944,48.46,95.64
64.36772,-146.69777,50.78,58.6
63.63464,-147.58945,41.64,76.04
65.41934,-148.52916,49.34,75.13
63.27725,-146.43685,50.56,72.36
63.32261,-144.8107,59.05,81.76
63.84605,-145.21706,40.98,66.28
65.26479,-146.11841,49.84,80.23
65.5222,-147.999,49.06,80.83
65.49771,-145.08161,41.99,76.06
63.571,-147.84773,50.02,60.11
62.92935,-147.90014,49.17,75.94
65.33979,-145.86618,49.64,62.78
63.21905,-144.9681,44.94,77.26
64.09531,-147.72012,50.35,71.66
63.15439,-145.0182,60.33,81.56
63.15123,-147.06461,49.94,81.02
63.16763,-144.7419,38.77,64.75
64.85641,-147.20119,52.73,66.31
65.11176,-145.96641,48.76,74.89
64.54725,-148.46915,50.22,64.37
64.05384,-144.96899,48.03,86.18
64.8469,-146.97055,50.16,81.3
64.88207,-146.68632,35.36,60.89
65.03259,-147.07863,59.84,80.98
65.19642,-145.32092,52.14,74.29
63.94181,-145.04749,52.94,69.57
64.14253,-145.6727,43.3,74.1
62.87603,-146.86522,48.11,70.03
64.26459,-146.54912,39.35,77.76
65.02275,-147.30579,51.49,73.06
63.35886,-145.01787,49.4,76.13
63.69116,-147.39067,51.75,58.17
63.18881,-144.81498,58.52,82.49
64.79977,-147.5982,55.44,86.37
63.81736,-146.19588,57.42,62.27
65.22892,-148.05909,39.68,72.98
63.4951,-144.69865,44.32,92.97
65.13546,-146.84551,47.46,70.57
63.43506,-146.79465,47.61,72.13
62.85083,-148.27087,52.96,77.07
65.54438,-146.68147,59.29,80.03
64.7121,-145.08501,57.73,87.34
65.39842,-145.51703,43.0,91.61
64.66659,-147.78307,38.04,79.27
63.36144,-146.20902,47.56,79.12
62.90129,-144.93266,54.38,63.75
63.09261,-145.84217,46.35,73.53
64.83039,-147.52371,43.05,71.19
65.42653,-148.54051,59.63,80.2
63.09402,-148.15842,53.46,77.44
63.71568,-146.93605,38.06,73.24
63.43349,-144.6624,60.54,90.0
63.15005,-147.75352,49.0,76.16
63.40411,-147.30587,44.65,66.19
65.54904,-145.39805,51.28,62.43
64.62543,-144.63476,46.81,62.61
64.07175,-146.39126,40.48,84.85
63.29124,-147.77026,58.05,79.41
63.58393,-146.14846,52.66,76.03
63.5742,-148.55511,65.57,91.64
63.93519,-145.5708,44.56,69.95
64.77946,-147.78469,51.85,80.76
64.99489,-147.143,48.78,62.36
64.14543,-148.67452,41.42,82.06
63.76363,-146.16719,51.22,67.16
65.48577,-145.88724,58.25,84.21
63.4918,-145.58508,47.99,60.58
64.267,-144.77289,52.63,80.08
