lat,lon,prec_idf_hist,ng_idf_hist
64.22838,-144.88283,65.84,87.88
65.38499,-147.1732,107.3,111.37
64.03572,-147.23177,74.48,78.61
63.0264,-145.18753,82.11,93.46
63.36603,-147.69194,76.04,86.82
64.86224,-146.10659,94.16,115.79
62.77942,-147.73412,88.84,109.97
64.43882,-147.89695,103.36,115.29
65.22958,-145.70516,75.03,84.32
62.96174,-148.63803,66.19,85.7
62.81455,-146.82605,85.96,95.57
63.09599,-148.78702,102.83,109.0
63.85189,-144.81025,77.21,88.59
64.51035,-147.78857,82.53,96.64
64.1257,-146.1165,88.4,113.66
64.12763,-147.86259,69.74,81.5
62.82426,-145.3255,94.69,111.04
64.65373,-148.05261,106.59,118.39
64.39338,-145.95556,91.96,93.93
65.03083,-144.94144,73.98,88.73
63.10026,-147.95944,89.35,100.7
64.36772,-146.69777,97.61,111.86
63.63464,-147.58945,70.65,82.09
65.41934,-148.52916,84.4,108.69
63.27725,-146.43685,94.38,106.46
63.32261,-144.8107,110.09,130.91
63.84605,-145.21706,76.63,95.94
65.26479,-146.11841,90.87,93.9
65.5222,-147.999,87.06,100.11
65.49771,-145.08161,76.56,80.06
63.571,-147.84773,95.17,108.69
62.92935,-147.90014,83.62,108.16
65.33979,-145.86618,89.47,96.48
63.21905,-144.9681,81.05,105.04
64.09531,-147.72012,95.19,107.28
63.15439,-145.0182,113.97,136.01
63.15123,-147.06461,87.49,102.8
63.16763,-144.7419,72.0,73.27
64.85641,-147.20119,96.49,91.03
65.11176,-145.96641,85.74,103.46
64.54725,-148.46915,94.32,105.93
64.05384,-144.96899,87.02,102.45
64.8469,-146.97055,87.02,99.37
64.88207,-146.68632,64.1,69.56
65.03259,-147.07863,115.29,127.99
65.19642,-145.32092,98.92,106.89
63.94181,-145.04749,94.61,89.17
64.14253,-145.6727,76.16,93.14
62.87603,-146.86522,86.73,98.69
64.26459,-146.54912,69.34,81.56
65.02275,-147.30579,97.16,113.42
63.35886,-145.01787,87.08,88.7
63.69116,-147.39067,90.35,81.17
63.18881,-144.81498,112.62,125.24
64.79977,-147.5982,106.87,109.62
63.81736,-146.19588,108.56,119.88
65.22892,-148.05909,69.4,91.17
63.4951,-144.69865,79.77,98.07
65.13546,-146.84551,87.82,101.28
63.43506,-146.79465,84.44,92.97
62.85083,-148.27087,99.36,113.98
65.54438,-146.68147,115.01,128.14
64.7121,-145.08501,114.95,117.03
65.39842,-145.51703,74.21,100.28
64.66659,-147.78307,63.3,89.85
63.36144,-146.20902,91.25,100.2
62.90129,-144.93266,101.61,117.97
63.09261,-145.84217,82.62,95.54
64.83039,-147.52371,78.47,90.96
65.42653,-148.54051,111.47,121.68
63.09402,-148.15842,100.69,107.81
63.71568,-146.93605,65.02,84.41
63.43349,-144.6624,120.95,122.71
63.15005,-147.75352,94.13,102.14
63.40411,-147.30587,80.12,89.18
65.54904,-145.39805,95.16,115.09
64.62543,-144.63476,86.68,96.49
64.07175,-146.39126,66.99,79.83
63.29124,-147.77026,105.75,119.89
63.58393,-146.14846,99.98,108.49
63.5742,-148.55511,129.44,132.97
63.93519,-145.5708,84.4,99.46
64.77946,-147.78469,95.41,103.14
64.99489,-147.143,89.17,98.34
64.14543,-148.67452,74.62,77.51
63.76363,-146.16719,96.32,105.9
65.48577,-145.88724,104.75,122.11
63.4918,-145.58508,87.0,96.7
64.267,-144.77289,99.93,110.16
63.44693,-145.52411,93.13,114.42
62.96356,-145.71376,137.76,144.57
65.03814,-145.30932,93.0,105.11
